c_schoolname,district,areacode,address,date
私立熊媽媽文理短期補習班,泰山區,65000160,公園路5號1、2樓,37805
私立恆育文理短期補習班,泰山區,65000160,明志路2段6號2樓、8號2、3、4樓,37650
私立吉米士文理語文短期補習班,泰山區,65000160,泰林路2段240號1樓,37561
私立台大華信文理短期補習班,泰山區,65000160,明志路2段096號1、2、3樓,36192
私立育書園文理珠算短期補習班,泰山區,65000160,明志路2段6號3樓,36320
私立郁欣文理短期補習班,泰山區,65000160,民生路14巷3、5、7號1樓,36635
私立翰文文理語文電腦補習班,泰山區,65000160,仁愛路002-001號,36742
私立郭秋燕文理美語珠心算短期補習班,貢寮區,65000260,新港街31巷1號,39919
私立悅嘉美語文理珠心算音樂短期補習班,貢寮區,65000260,保健街93號(1、2、3樓),39712
私立日進文理短期補習班,淡水區,65000100,民族路50巷36號3樓,45301
私立吾米創發文理技藝短期補習班,淡水區,65000100,後洲路1段111號3樓,45267
私立快樂島技藝文理短期補習班,淡水區,65000100,民生路74號(1層),45169
私立曾光淡海文理短期補習班,淡水區,65000100,新市二路2段110號,45029
私立曾光新興文理短期補習班,淡水區,65000100,新興街90號2樓,44966
私立景瑩文理短期補習班,淡水區,65000100,新興街121巷5、7號(一層),44903
私立果凍英文烘焙技藝文理短期補習班,淡水區,65000100,民權路139號2樓,44851
私立森森技藝文理短期補習班,淡水區,65000100,水源街1段158號2樓,44760
私立米樂技藝短期補習班,淡水區,65000100,水源街1段122巷23號1層,44651
私立翰羣文理短期補習班,淡水區,65000100,北新路69巷6號(1、2層),44638
私立明光淡水文教有限公司附設明水文理短期補習班,淡水區,65000100,中山北路1段69號2樓,44608
私立米嚕米嚕舞蹈技藝短期補習班,淡水區,65000100,新市一路3段101巷16弄58號(1樓及夾層),44512
私立高明一對一學習有限公司附設高惟文理短期補習班,淡水區,65000100,民權路133號2樓,44414
私立微新文理短期補習班,淡水區,65000100,真理街4之5號1、2樓,44281
私立弦心音樂技藝短期補習班,淡水區,65000100,新市一路3段101巷55號(1樓),44277
私立和田音樂文理技藝短期補習班,淡水區,65000100,新市一路3段101巷26號(1樓),44193
私立思創文理短期補習班,淡水區,65000100,北新路141巷9號1、2樓,44152
私立繁星學院文理短期補習班,淡水區,65000100,中山路176之2號3樓,44123
私立學海文理短期補習班,淡水區,65000100,長興街13號(1、2、3樓),44064
私立台灣知識庫股份有限公司附設洋碩文理短期補習班,淡水區,65000100,北新路182巷5弄47號1樓,44050
私立佳穎文理短期補習班,淡水區,65000100,新市一路3段101巷36號、42號個1樓,44039
私立視野形創舞蹈技藝短期補習班,淡水區,65000100,民權路153號3樓,44013
私立鉉籈行中山音樂技藝短期補習班,淡水區,65000100,中山路176之2號2樓,44013
私立奇妙恩典文理短期補習班,淡水區,65000100,沙崙路214號3樓,43936
私立學習文理短期補習班,淡水區,65000100,北新路82號2樓,43781
私立宏立堡文理技藝短期補習班,淡水區,65000100,仁愛街2巷35之1號(1樓)、35之2號(1樓),43773
私立當盛有限公司附設欣宸文理短期補習班,淡水區,65000100,新市一路2段252號1樓,43734
私立沙崙文理技藝短期補習班,淡水區,65000100,沙崙路156巷15號1樓,43714
私立樂樂文理短期補習班,淡水區,65000100,新市一路3段101巷1號3樓,43682
私立呂興文理短期補習班,淡水區,65000100,新春街103之5號(1樓),43682
私立偉伯文理短期補習班,淡水區,65000100,大智街17之1號(2樓),43679
私立首席音樂學苑技藝短期補習班,淡水區,65000100,中正東路3之1號(2樓),43670
私立佳晟文理技藝短期補習班,淡水區,65000100,新興街3號(1樓及夾層),43649
私立曾光文理短期補習班,淡水區,65000100,水源街1段119號2樓,43612
私立皓揚文理技藝短期補習班,淡水區,65000100,學府路51巷1弄19號(1樓),43595
私立新世紀沙士比亞文理短期補習班,淡水區,65000100,新民街120巷50號1樓,43536
私立天生文理技藝短期補習班,淡水區,65000100,沙崙路158之1號2樓,43493
私立高點教育科技股份有限公司附設淡江高點文理短期補習班,淡水區,65000100,北新路182巷56號2樓之2、之3,43434
私立畫匣子藝術美術短期補習班,淡水區,65000100,新市一路3段101巷136號(1樓及夾層),43426
私立貓頭鷹學堂文理短期補習班,淡水區,65000100,水源街1段122巷38號2樓,43395
私立松林文理短期補習班,淡水區,65000100,新市一路3段101巷172號(1樓及夾層),43389
私立積木技藝文理短期補習班,淡水區,65000100,新市一路3段101巷16弄1號9樓,43326
私立英普文理短期補習班,淡水區,65000100,新市一路3段101巷57號(1樓),43277
私立奇異果子文理短期補習班,淡水區,65000100,學府路28號3樓之5、之6、之7、之8、之9,43126
私立睿星文理短期補習班,淡水區,65000100,水源街1段155號1、2樓,43117
私立承奎文理短期補習班,淡水區,65000100,中山北路2段381巷119號(1樓及夾層),43108
私立向日癸美術短期補習班,淡水區,65000100,學府路51巷1弄23號(1樓),43105
私立翰群文理短期補習班,淡水區,65000100,新春街148之1號(1樓及夾層),42962
私立北展文理短期補習班,淡水區,65000100,北新路113之1號(1樓)、113號(2樓),42923
私立巴洛克藝術學苑文理技藝短期補習班,淡水區,65000100,新春街109號2樓,42852
私立棨任文理技藝短期補習班,淡水區,65000100,民生路117巷5號1樓、5之1號1樓,42852
私立智基科技開發股份有限公司附設正志光法商文理短期補習班,淡水區,65000100,中山路123號3樓,42845
私立帥老師文理短期補習班,淡水區,65000100,中山北路2段189巷32號(1樓及夾層),42720
私立育碩文理技藝短期補習班,淡水區,65000100,自強路311號1、2樓、309號1樓,42690
私立捷昇文理短期補習班,淡水區,65000100,中山北路1段207巷8號(1、2樓),42647
私立多有趣美術短期補習班,淡水區,65000100,新市一路3段101巷116號(1樓及夾層),42590
私立冠傑文理短期補習班,淡水區,65000100,中山路141號1樓,42445
私立閣英嵐文理語文短期補習班,淡水區,65000100,民族路12號3樓,42332
私立北耘語文文理短期補習班,淡水區,65000100,北新路128號2樓,42216
私立普登文理語文短期補習班,淡水區,65000100,大仁街65號2樓、67號2樓、69號2樓,42205
私立菁菁文理技藝短期補習班,淡水區,65000100,新興街29之2號1樓、31號、35號、37號(1樓及夾層),42187
私立精英國際教育管理顧問股份有限公司附設精英國際卓越文理語文珠心算美工設計短期補習班,淡水區,65000100,水源街1段157號2樓,42102
私立欣市培兒文理語文短期補習班,淡水區,65000100,中山北路2段188巷2號(1樓)、2號(2樓)及188巷18號(2樓)、20號(2樓),42039
私立新佳音音樂短期補習班,淡水區,65000100,民族路12號之1(2樓),41969
私立博麟新興文理短期補習班,淡水區,65000100,新興街62號1樓,41961
私立育橋文理技藝短期補習班,淡水區,65000100,水源街1段160號2樓,41872
私立吉爾瑜珈短期補習班,淡水區,65000100,北新路100號4樓,41836
私立子維文理短期補習班,淡水區,65000100,中山北路2段187號1樓及夾層、189巷6號1樓及夾層,41836
私立咕咕老師珠心算文理短期補習班,淡水區,65000100,中山路90巷12號1樓,41785
私立思韡文理技藝短期補習班,淡水區,65000100,新市一路3段101巷138號、158號(各1樓及夾層),41648
私立唯寶文理語文短期補習班,淡水區,65000100,沙崙路131巷13弄6號1樓,41282
私立曾老師文理短期補習班,淡水區,65000100,水源街1段115號2樓、106號2樓,41186
吉米語文文理短期補習班,淡水區,65000100,水源街1段122巷22號4樓,41249
私立可爾維德文理語文美術短期補習班,淡水區,65000100,中正東路35巷11號3、4樓,41199
私立新日昇文理美語短期補習班,淡水區,65000100,沙崙路214號2樓,41037
私立翰如文理短期補習班,淡水區,65000100,水源街1段122巷39號2樓,41033
私立小孩子創意有限公司附設小孩子文理美術短期補習班,淡水區,65000100,新興街53號1樓及夾層、53之2號1樓、55號1樓及夾層,41011
私立卓越國際音樂語文短期補習班,淡水區,65000100,水源街1段157號1樓、地下1樓,40819
私立坤藝術美術短期補習班,淡水區,65000100,中正東路35巷8號2樓,40644
私立松柏文理語文短期補習班,淡水區,65000100,中山北路1段259號2樓、2樓之1、2樓之2及2樓之7,40528
私立元才語文短期補習班,淡水區,65000100,水源街1段116號2樓,40455
私立金正言文理短期補習班,淡水區,65000100,中山路93之2號8樓,40360
私立七彩畫室美術短期補習班,淡水區,65000100,水源街1段122巷12號1樓,40303
私立生菊子美術短期補習班,淡水區,65000100,新生街51巷21-1號2樓,40283
私立竹圍啟勝珠心算短期補習班,淡水區,65000100,民生路51號1、2樓,40249
私立博翔文理短期補習班,淡水區,65000100,民族路10之3號2樓,40204
私立精英國際教育管理顧問股份有限公司附設萊恩得語文短期補習班,淡水區,65000100,民族路50巷38號1樓,40207
私立殷普文理美語短期補習班,淡水區,65000100,新春街87號2樓,40204
私立博麟英文理短期補習班,淡水區,65000100,中山北路1段86號2樓,39972
私立悅德文理技藝短期補習班,淡水區,65000100,新春街10巷1號2樓,39975
私立台灣知識庫股份有限公司淡水分公司附設數位學堂文理短期補習班,淡水區,65000100,大忠街161號1樓,39751
私立國花語文短期補習班,淡水區,65000100,中山北路一段45巷16號,39672
私立新概念文理短期補習班,淡水區,65000100,中山北路1段56號3樓,39582
私立麥克新民文理語文短期補習班,淡水區,65000100,新民街120巷2號2樓,39504
私立樂興語文短期補習班,淡水區,65000100,新興街41號1樓及夾層,39412
私立銘將語文短期補習班,淡水區,65000100,沙崙路181巷12號,39423
私立快樂家族文理技藝短期補習班,淡水區,65000100,八勢一街40號3、4樓,39402
私立學華文教股份有限公司附設大得勝文理短期補習班,淡水區,65000100,沙崙路131巷7弄1號,39372
私立專業文理語文短期補習班,淡水區,65000100,新民街162巷21號(1、2樓),39300
私立黃鶯美語短期補習班,淡水區,65000100,中正路272號2樓,39241
私立日昇文理短期補習班,淡水區,65000100,民族路50巷50號3樓,39238
私立載思語文短期補習班,淡水區,65000100,自強路369號1樓,37306
私立李恩文理語文電腦短期補習班,淡水區,65000100,新民街76巷11號1樓,39149
私立長青美術文理短期補習班,淡水區,65000100,水源街1段122巷17號1樓、22號1樓、1段124號3樓,37377
私立品臻語文文理短期補習班,淡水區,65000100,大義街29巷13號2樓、15號,39127
私立棋林文理語文圍棋短期補習班,淡水區,65000100,新民街76巷1號1樓、1-1號2樓,38869
私立日采文理語文短期補習班,淡水區,65000100,沙崙路143號1樓,38820
私立淡江名人兒童圍棋短期補習班,淡水區,65000100,中正路332之1號2樓,38714
私立藝大舞蹈短期補習班,淡水區,65000100,民族路50巷26號1樓、46號2樓,38712
私立博麟文理短期補習班,淡水區,65000100,北新路84號1樓及地下1樓,38658
私立斐美琳文理短期補習班,淡水區,65000100,自立路15巷9號1樓及地下1樓,37956
私立啟勝珠心算短期補習班,淡水區,65000100,大忠街41巷36號,38531
私立暾陽文理短期補習班,淡水區,65000100,新民街120巷6號2樓,38456
私立數學糖文理語文短期補習班,淡水區,65000100,民權路40號3樓,38350
私立福兒摩莎文理短期補習班,淡水區,65000100,中山北路1段255號1、2樓,38313
私立以安有限公司附設雅各文理短期補習班,淡水區,65000100,沙崙路143之2號(1樓)、143之4號(1樓),38300
私立知欣文理短期補習班,淡水區,65000100,北新路98號2樓、100號2樓,38264
私立康析文理短期補習班,淡水區,65000100,民生路47-7號2樓,38176
私立狄克森語文短期補習班,淡水區,65000100,民族路50巷22號4樓,38141
私立榮華文理短期補習班,淡水區,65000100,新興街29號、29之1號1樓及夾層,38107
私立華誠文理珠算短期補習班,淡水區,65000100,中山路159之10號2樓,38096
私立毅齊文理短期補習班,淡水區,65000100,民權路187巷30弄7號,37138
私立精英國際教育管理顧問股份有限公司附設精英國際佳冠美語文理短期補習班,淡水區,65000100,北新路102號1樓,37853
私立小托福文理語文短期補習班,淡水區,65000100,民族路10之3號1樓,37823
私立雨果文理短期補習班,淡水區,65000100,新興街121巷19、21號一樓及夾層,37721
